query,lat,lon
"Iron Cove Bridge, Sydney (Estuary), New South Wales, Australia",,
"Hawkesbury Bridge, Sydney, New South Wales, Australia",-33.5339566,151.2286007
"Off Sable Island, Nova Scotia, Canada",,
"Cutch Coast, Gujarat, India",,
"Gujarat, India",22.3850051,71.745261
"Lukovo, Croatia",44.8553134,14.8927325
"Point Cook, Port Phillip Bay, Victoria, Australia",,
"Mzimvubu River mouth, Eastern Cape Province, South Africa",,
"Off Tripoli, Libya",,
"Off Puerto Cortez (Caribbean coast), Cortés, Honduras",,
"Cortés, Honduras",15.4784073,-88.0343858
"Ryde, Sydney (Estuary), New South Wales, Australia",,
"Between Lake Worth & Biscayne Bay, near Hillsboro, Florida, United States",,
"Kraljevica, Primorje-Gorski Kotar County, Croatia",45.2741319,14.5688736
"Black Point, South Australia, Australia",-34.614722,137.897501
"Kaipara, North Island, New Zealand",,
"Blaauwberg, Western Cape Province, South Africa",-33.7608481,18.4700006
"Maceió, Alagoas, Brazil",-9.6476843,-35.7339264
"Mzimvubu River, 9.6 km from the sea, Eastern Cape Province, South Africa",,
"Shrewsbury River, Highlands, Monmouth County, New Jersey, United States",40.3607987,-73.9770235
"Pass Christian, Hamilton County, Mississippi, United States",,
"Off Bribie Heads, Queensland, Australia",,
"Hamakua Homakua, Hawai'i, Hawaii, United States",,
"Rothesay Bay, Queensland, Australia",,
"Near the mouth of the Clarence River, South Island, New Zealand",,
"Dobroyd Head, Watson Bay, Sydney, New South Wales, Australia",,
"South Jetty, Port Elizabeth, Eastern Cape Province, South Africa",,
"Groot River, Western Cape Province, South Africa",-33.4813503,21.0722209
"Kau District, Hawaii, United States",19.2533113,-155.6027562
"Auckland, North Island, New Zealand",,
"Kokstad District, KwaZulu-Natal, South Africa",-30.5475,29.424444
"Port Phillip, South Australia, Australia",,
"Between Nice & Villefranche, Côte d'Azur, France",,
"Côte d'Azur, France",43.4264175,6.7226618
"Bayonne, Hudson County, New Jersey, United States",40.6687141,-74.1143091
"Jamaica Bay, New York, United States",40.6039936,-73.8354124
"Bahia, Brazil",-12.285251,-41.9294776
"Port Pirie, Spencer Gulf, 230 km north of Adelaide, South Australia, Australia",,
"Brazos, Texas, United States",30.6993189,-96.3497772
"Maldonado coast, Uruguay",,
Uruguay,-32.8755548,-56.0201525
"Savannah River, Chatham County, Georgia",32.1589237,-81.2726782
"the pearling beds, Northern Territory, Australia",,
"Bull’s Bay, near Charleston, South Carolina, United States",,
"New Brighton, South Island, New Zealand",,
"Tararu, Thames, North Island, New Zealand",,
"Millers Point, New South Wales, Australia",-33.8591,151.2042529
"Darling Harbor, Sydney, New South Wales, Australia",,
"In the bay near the naval yard at Pensacola, Escambia County, Florida, United States",,
"Maryborough, Queensland, Australia",-25.537583,152.7019182
"Elizabeth City, Pasquotank County, North Carolina, United States",36.3010192,-76.2203699
"Providence, Rhode Island, United States",41.8239891,-71.4128343
"At Panihattu, Barrackpore, Dackhineshwar, Barahonagore, Kashipur & Chitpur down to Baug Bazar ghats, India",,
"Petrie Bight, Brisbane River, Queensland, Australia",,
"The Narrows, New York, United States",40.6211282,-74.0556694
"Ganges River, West Bengal, India",,
"Hoogly River, West Bengal, India",,
"Acapulco, Guerro, Mexico",,
"(Calcutta?), West Bengal, India",22.5726459,88.3638953
"Panihati, 4 miles south of Barrackpore on the Hoogly River, West Bengal, India",,
"Chowder Bay, Sydney, New South Wales, Australia",-33.8403156,151.2540251
"Cooranbong, New South Wales, Australia",-33.0758112,151.4539993
Syria,34.6401861,39.0494106
"Hutchinson Island, Martin County, Florida, United States",27.339806,-80.2199212
"Guadalcanal, Guadalcanal Province, Solomon Islands",,
"Campbell’s Point, South Island, New Zealand",,
"Port Blair, Andaman Islands, India",11.6645348,92.7390448
"Clarence Heads, New South Wales, Australia",,
"Castellon de la Plana, Valencia, Spain",39.9860347,-0.0377354
"Totoya, Lau Group, Fiji",,
"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
"Napier, North Island, New Zealand",,
"Near Sydney, New South Wales, Australia",-33.7862502,150.9664024
"River mouth, Mississippi, United States",,
"Lane Cove River, Sydney Harbor, New South Wales, Australia",,
"Probolinggo, East Java, Indonesia",-7.7441461,113.2158401
"Branford, New Haven County, Connecticut, United States",,
"East River, New York, United States",40.7810159,-73.9239577
"Brooklyn, New York, United States",40.6526006,-73.9497211
"Cagayan de Oro, Misamis Oriental, Philippines",8.4860705,124.656805
"Olifantbos Point, Western Cape Province, South Africa",,
"Balmain, Sydney (Estuary), New South Wales, Australia",,
"Peacock Point, Balmain, Sydney, New South Wales, Australia",-33.8599252,151.1960702
"Port Jackson, New South Wales, Australia",-33.8148174,151.2751683
"Smelting Works Bay near Hobart, Tasmania, Australia",,
"Portarlington, Victoria, Australia",-38.1156562,144.6530634
"Off Calabria, Strait of Messina, Italy",,
"Strait of Messina, Italy",38.1110374,15.5786445
"Na Koro Vatu, Rewa River, Viti Levu Island, Fiji",,
"Off Melbourne, Victoria, Australia",-37.8479237,144.9953808
"Emerald Hill, Victoria, Australia",-37.83344,144.9570533
"Boarding School Bay, Victoria, Australia",,
"Near Calcutta, Hoogly River, India",,
"Hoogly River, India",,
"Between the islands of Tenos and Andros, Cyclades archipelago, Greece",,
"Cyclades archipelago, Greece",,
"Cumberland Island, Georgia, United States",30.8352123,-81.4499845
"Albert Park in Port Phillip Bay, Victoria, Australia",,
"Batroun, Mount Lebanon, Lebanon",,
"Mount Lebanon, Lebanon",34.29,36.092
"Between Hastings & Fairlight, Sussex, United Kingdom",,
"Between De Grey River and Port Walcott, Western Australia, Australia",,
"Tauranga, North Island, New Zealand",,
"Mary River, Queensland, Australia",-26.1242027,152.5715907
"Gascoyne, Western Australia, Australia",-32.0761074,115.9125969
"Waikiki, Hawaii, United States",21.2793568,-157.8285713
"Coney Island, New York, United States",40.5765081,-73.9929419
"Tlacotalpan, Vera Cruz, Veracruz, Mexico",,
"Beru, Gilbert Islands, Kiribati",-1.32944,175.865143
"Mouth of the Ullua River, Honduras",,
"St. Pierre Bank, Newfoundland, Canada",,
"Between Nanumea & Nanumaga Atolls, Tuvalu",,
Tuvalu,-8.6405212,179.1582918
"Chester River, Maryland, United States",38.9902858,-76.2101981
"White Cliffs, Queensland, Australia",-20.1559358,148.3668858
"Kawahae, Hawaii, United States",,
"Levuka Point, Ovalau Island, Lomaiviti Provine, Fiji",,
"Lomaiviti Provine, Fiji",,
"Trincomalee, Eastern Province, Sri Lanka",8.576425,81.2344952
"Demerara, Guyana",5.6300783,-58.3934238
"Hoogly River at Multah, 22ºN, 88ºE, India",,
"22ºN, 88ºE, India",,
"Manning River, New South Wales, Australia",-31.8517188,152.1004561
"Smithville (now Southport), Brunswick County, North Carolina, United States",,
"Calcutta, Hoogly River at  one of the ghats, 22ºN, 88ºE, India",,
"Hoogly River, Calcutta, West Bengal, India",,
"Hatkolah, Ghat,, 22ºN, 88ºE, India",,
"Near Sobah Bazar, 22ºN, 88ºE, India",,
"Cape Elizabeth, South Australia, Australia",,
"Trieste, Adriatic Sea, Italy",,
"Ghat, Hoogly River, India",,
"Cohong, Vietnam",,
"Belfast (now Port Fairy), South Australia, Australia",,
"Brickfield Bay, Auckland Harbour, North Island, New Zealand",,
"Vera Cruz Harbor, Veracruz, Mexico",,
"Remedios, Villa Clara Province, Cuba",,
"Matanzas, Matanzas Province (north coast), Cuba",,
"Matanzas Province (north coast), Cuba",,
"Off De Grey river, Western Australia, Australia",,
"Greenport Sound, Long Island, New York, United States",,
"St. Helena Bay, Western Cape Province, South Africa",-32.7583333,18.0277778
"Semaphore, South Australia, Australia",-34.8389194,138.4839777
"Cedar Island, Carteret County, North Carolina, United States",34.9504422,-76.3310261
"Antibes, Alpes Maritime, France",43.5813878,7.1236966
"Granton, Edinburgh, United Kingdom",55.9797931,-3.2260496
"Mahattan, New York, United States",40.7530576,-73.9981293
"Badalona, Eastern Catalona, Spain",,
"Eastern Catalona, Spain",,
"300 miles east of Mauritius, Mauritius",,
"Macao Harbor, China",,
"Aspinwall (Colón), Colón Province, Panama",,
"Stewart Island, Foveaux Strait, New Zealand",,
"Foveaux Strait, New Zealand",-46.612088,168.3598392
"Off Acheen Head, Sumatra, Indonesia",,
"Sumatra, Indonesia",-0.1432942,101.6241024
"Corio Bay, Port Phillip, South Australia, Australia",,
"Ile de Loss, Conakry Region, Guinea",,
"Conakry Region, Guinea",11.058409,-12.3867477
"Palama, Hawaii, United States",21.3355454,-157.885025
"Caloundra Heads, Queensland, Australia",,
"""Bellynahinch"" on the Manning River, New South Wales, Australia",,
Andaman Islands,12.6112387,92.8316541
"Corfu, Greece",39.591337,19.8596189
"Soldier's Point, Brick Bay, Auckland, North Island, New Zealand",,
"Lyttleton?, South Island, New Zealand",,
"A Spanish port, Spain",,
"Fuengirola, Malaga, Spain",36.5388398,-4.6233974
"San Andres Beach, Malaga, Spain",36.7023437,-4.4331654
"Off Algeciras, Cádiz, Spain",,
"Cádiz, Spain",36.5297438,-6.2928976
"Puna, Hawaii, United States",19.4771565,-154.8892445
"Bonin Islands, Japan",24.78033,141.3205867
"Wynyard Wharf, Auckland Harbor, North Island, New Zealand",,
"Fernando Po Island, Equatorial Guinea Cameroon",,
Equatorial Guinea Cameroon,3.7538507,8.7813204
"Cleveland, Queensland, Australia",-27.5262987,153.2667298
"The Domain, Sydney, New South Wales, Australia",-33.8680444,151.2153219
"Cape Canso, Nova Scotia, Canada",45.3059797,-60.939572
"Princes Wharf, Auckland Harbor, North Island, New Zealand",,
"St. George's Bay, Auckland Harbor, North Island, New Zealand",,
"Mangaia Island, Cook Islands",-21.9249916,-157.9212841
"Off Kawaihae, Hawaii, United States",,
"Staten Island, Richmond County, New York, United States",40.5834557,-74.1496048
"Rocky Bay, Tobago",,
"Hobson Bay, Victoria, Australia",-37.8402097,144.8904169
"Cape Sable, Monroe County, Florida, United States",25.1329,-81.0273
"Colwell Bay, Isle of Wight, United Kingdom",50.6890465,-1.5379669
"Point Henry, Victoria, Australia",-38.1256046,144.425765
"Melbourne, Victoria, Australia",-37.8142454,144.9631732
"Cape Hatteras, North Carolina, United States",35.2252064,-75.5279144
"Port Wakefield, South Australia, Australia",-34.1853492,138.1553794
"Makira Island (Formerly San Cristobal), Makira-Ulawa Province, Solomon Islands",,
"Morehead, Carteret County, North Carolina, United States",34.7229391,-76.7260436
"Charleston Harbor, Charleston County, South Carolina, United States",32.763788,-79.8973093
"Off the Battery, South Carolina, United States",,
"Clark's Island, Sydney Harbor, New South Wales, Australia",,
"Coalcliff, New South Wales, Australia",-34.242165,150.9774905
"Tongatapu, Tonga",-21.1667068,-175.1981997
"Durban Bay, KwaZulu-Natal, South Africa",,
"Mount Pleasant, Charleston County, South Carolina, United States",32.7940651,-79.8625851
"Tehuantepec Harbor, Oaxaca, Mexico",,
"Oaxaca, Mexico",17.0,-96.5
"Honolulu Harbor, Hawaii, United States",21.3065436,-157.8694441
"Granada, Granada Department, Lake Nicaragua (fresh water), Nicaragua",,
"Woolloomooloo, Sydney Harbor (Estuary), New South Wales, Australia",,
"Tumbez, Peru",,
Peru,-6.8699697,-75.0458515
"Patapsco River, Maryland, United States",39.2213123,-76.687499
"Cape Cod, Massachusetts, United States",41.7987588,-69.9960655
"Hunstanton, Norfolk, United Kingdom",52.9393841,0.4901743
"Chelsea Beach, Suffolk County, Massachusetts, United States",42.3864219,-71.0194982
"Off the harbor wall at Mandrakina, Corfu, Greece",,
"Vera Cruz, Veracruz, Mexico",18.8880442,-96.9438144
Africa,11.5024338,17.7578122
"Vera Cruz, Vera Cruz, Mexico",-24.1032381,-46.6379462
"Absecon, Atlantic County, New Jersey, United States",39.4284503,-74.4957076
"Cockatoo Island, Sydney, New South Wales, Australia",-33.8475972,151.1721585
"Off Domain, Sydney Harbor, New South Wales, Australia",,
"Rewa, Viti Levu Island, Fiji",,
"George Town Cove, Tasmania, Australia",,
"Magwoods Wharf, Charleston Harbor, Charleston County, South Carolina, United States",,
"New York, New York, United States",40.7127281,-74.0060152
"Macleay River, New South Wales, Australia",-30.9064024,152.590455
"“Southern Wharf”, South Carolina, United States",32.7879913,-79.9316695
"Whitehaven, Cumberland, United Kingdom",54.5474199,-3.5885335
"Bay of Yago, Espiritu Santo Island, Sanma Province, Vanuatu",,
"Sanma Province, Vanuatu",-15.5138043,167.1801068
"South Head, Sydney, New South Wales, Australia",-33.8329686,151.2804991
"Near Havana, CUBA, United States",,
"CUBA, United States",39.802781,-97.455872
"Hobart, Tasmania, Australia",-42.8825088,147.3281233
"Swampscott, Essex County, Massachusetts, United States",42.4699241,-70.9171507
"St. Thomé, Tamil Nadu, India",,
"Sandy Hook Bay, Highlands, Monmouth County, New Jersey, United States",40.4417778,-74.0293158
"Between St. Bart's and Saba, Caribbean",,
"River Sierra Leone, 35 miles  upriver from Freetown, Western Area, Sierra Leone",,
"Uo, Lahaina, Maui, Hawaii, United States",,
"Tombo Island in the Sierra Leone River, Western Area, Sierra Leone",,
"Paraiba, Paraiba, Brazil",-6.5881317,-37.8965665
"Sweet Water Point, Pitt Water, Tasmania, Australia",,
"South Bruny Island, Western Australia, Australia",,
"Bonny River, Rivers State, Nigeria",4.4197941,7.1307115
"Cadiz, Spain",36.5297438,-6.2928976
"Herøy, Norway",62.4390366,5.2930882
"Bombay (now Mumbai), Maharashtra, India",,
"Maharashtra, India",19.5670323,76.4164557
"Colombo, Western Province, Sri Lanka",6.9388614,79.8542005
"Gulf of Mannar, Sri Lanka",,
"Bristol Harbor, Rhode Island, United States",41.661213,-71.2822716
"Scarborough Bay, Tobago",,
"Mill Bay, Devon, United Kingdom",50.23024,-3.7668562
"Falmouth Harbour, Antigua and Barbuda",17.0179236,-61.7725128
"Hooghly River, India",23.2658474,88.331221
"Cockle Bay, Sydney Harbour, New South Wales, Australia",-33.8736678,151.2011955
"Sag Harbor, Suffolk County, New York, United States",40.9978727,-72.2922292
"Georges Head, off Port Jackson, New South Wales, Australia",,
"Orange Point, Java",33.4900145,-117.7291048
"Hamelin Harbour, at Faure Island, Western Australia, Australia",,
"St. Anne, Seychelles",-4.6182008,55.5093856
"On the Thames River, United Kingdom",,
"Brighton, Sussex, United Kingdom",50.8356838,-0.2939213
"Kingston, Jamaica",17.9712148,-76.7928128
"Foundering of the privateer Holker, Martinique",,
"Pensacola Harbor, Escambia County, Florida, United States",,
"Maliu, Hawai'i, Hawaii, United States",19.6702884,-156.0272759
Guinea,10.7226226,-10.7083587
Greenland,77.6192349,-42.8125967
"Damiscotte, United States",,
"St. Tropez, Côte d'Azur, France",43.2727191,6.6405225
"Guadalquivir River, Spain",37.9423533,-4.4793468
"Kingston Harbor, Jamaica",,
"Bohuslän, Skagerrak arm of the North Sea, Sweden",,
"Skagerrak arm of the North Sea, Sweden",,
Sweden,59.6749712,14.5208584
"Taboga & Isla del Rey, Las Perlas archipelago, Panama",,
"Las Perlas archipelago, Panama",,
"Strait of Messina, Sicily, Italy",,
"Talkknefiord, Bardestrand, Iceland",,
"Bardestrand, Iceland",,
Roatan,16.3490211,-86.4977513
"Ponte della Maddelena,, Sardinia, Italy",,
"Carlisle Bay, Southwest coast, Barbados",,
"Southwest coast, Barbados",,
"Nice, France",43.7009358,7.2683912
"Antibes, Côte d'Azur, France",43.5813878,7.1236966
"Gaspé, Quebec, Canada",48.6146774,-66.0665726
"a tidal river, Maryland, United States",,
"Hooghly River mouth, West Bengal, India",,
"Ganges Delta, West Bengal, India",,
"Between Manhattan and The Bronx, New York, United States",,
"River Cochin, Kerala, India",10.1828464,76.1677557
"Nice & Marseilles, France",,
"Magarita or Cubagua Islands, Venezuela",,
"Newstead, Queensland, Australia",-27.4483345,153.0461534
"Grand Banks, Canada",43.5143263,-80.499527
"Kilindini, Mombasa, Kenya",-4.0598925,39.6555142
"Red Frog Beach, Bocas del Toro Province, Panama",,
"Bocas del Toro Province, Panama",9.0780626,-79.3634477
"Isla Chica, La Paloma, Rocha, Uruguay",,
"Playa del Barco, La Pedrera, Rocha, Uruguay",-34.5958114,-54.1244803
"Simbang, Morobe Province, Papua New Guinea",-6.5852589,147.8201386
"Boonooroo, Queensland, Australia",-25.646376,152.8943455
"Oahu, Hawaii, United States",21.4834365,-158.0364837
"Monterey, Montery County, California, United States",,
"Tenerife, Canary Islands, Spain",28.2935785,-16.6214471
"Lost Tree Village, Palm Beach County, Florida, United States",,
"Gulf of Tadjoura, Djibouti",11.7215355,42.9717959
"Kirinaiki, Cyrenaica, Libya",,
"Cyrenaica, Libya",32.7087595,20.9506691
"Point Halsey, Wellington, North Island, New Zealand",,
"Mannar, Northern Province, Sri Lanka",8.9812896,79.9043942
"Near Symi Island, Dodecanese Islands, Greece",,
"Dodecanese Islands, Greece",,
"Off Inhambane, Inhambane Province, Mozambique",,
"Murray Bay, Robben Island, Western Cape Province, South Africa",-33.8005556,18.3772222
"Great Guana Cay, Andros Islands, Bahamas",,
"Waibana Passage, Malaita Province, Solomon Islands",,
"Malaita Province, Solomon Islands",,
